nameWithOwner,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
dreamhead/moco,584.0,5.657534246575342,5.0,5.2549913949912765,1.5256849315068493,1.0,0.8258419748698549,34.570205479452056,1.0,363.29357950335776
AsamK/signal-cli,502.0,6.621513944223108,4.0,10.39576987222842,1.5657370517928286,1.0,2.1198287682189183,50.28486055776892,0.0,396.1518445772487
square/android-times-square,47.0,4.553191489361702,4.0,5.656118313435299,1.2340425531914894,1.0,0.597559018640466,25.872340425531913,0.0,134.50854458413585
Tencent/GT,1064.0,3.7518796992481205,2.0,4.988650924231882,1.2913533834586466,1.0,0.6489592588086198,13.887218045112782,0.0,80.56938991289694
Querz/mcaselector,542.0,6.7988929889298895,5.0,6.717301761102479,2.547970479704797,1.0,3.3091629824214768,23.232472324723247,1.0,173.43020089161803
Snailclimb/guide-rpc-framework,97.0,4.690721649484536,4.0,4.151708545743216,1.2268041237113403,1.0,0.6535982876733113,1.2268041237113403,0.0,3.63863858079495
crate/crate,7612.0,7.544403573305307,5.0,10.977742867712506,1.6464792433000526,1.0,0.9882821304014611,50.38071466106148,1.0,697.1874362068583
robinhood/ticker,31.0,4.612903225806452,4.0,4.758693233475192,1.3225806451612903,1.0,0.7017642896867651,27.612903225806452,0.0,110.13103632169415
iterate-ch/cyberduck,7528.0,6.369287991498406,4.0,8.734160286857486,1.361317747077577,1.0,0.7918154240287975,65.91777364505845,0.0,1014.7875458763907
ThirtyDegreesRay/OpenHub,656.0,6.4939024390243905,4.0,7.502668798425282,1.6280487804878048,1.0,1.1782014384976365,32.92835365853659,1.0,130.03565942294534
pytorch/serve,251.0,5.800796812749004,3.0,7.263618888856284,1.4661354581673307,1.0,0.8999158880571502,63.91633466135458,3.0,327.6653734713382
eirslett/frontend-maven-plugin,99.0,5.595959595959596,3.0,6.2464997413558745,1.7272727272727273,1.0,0.9456471903063652,7.05050505050505,1.0,28.254085396258287
Ashok-Varma/BottomNavigation,30.0,7.533333333333333,5.5,7.8156930256544985,1.4333333333333333,1.0,0.7279320417946061,69.26666666666667,4.5,162.13594409573744
awangdev/leet-code,82.0,2.0609756097560976,2.0,1.913871139899056,1.0,1.0,0.0,0.8048780487804879,0.0,2.2246599095905326
torakiki/pdfsam,645.0,6.95968992248062,5.0,6.389402126258123,1.4108527131782946,1.0,0.8847605836522714,4.964341085271318,0.0,22.8288317433343
mywalkb/LSPosed_mod,447.0,5.574944071588367,3.0,7.230856800915113,1.6241610738255035,1.0,1.2642542072124774,50.20134228187919,0.0,327.8699631463978
jitsi/jitsi,3217.0,5.463786136151694,3.0,8.319753196326221,1.8927572272303388,1.0,2.525491999465441,39.3705315511346,0.0,211.32774433182058
geoserver/geoserver,12546.0,7.349992029332058,5.0,8.677344529912899,1.8115734098517455,1.0,1.4685370270007976,43.862266857962695,1.0,396.362302710204
failsafe-lib/failsafe,238.0,6.38655462184874,6.0,5.354298314639515,2.063025210084034,1.0,1.7430447944559295,19.176470588235293,1.0,56.37863961831832
google/open-location-code,67.0,4.955223880597015,3.0,6.2943766048003065,1.1791044776119404,1.0,0.45810456442753783,4.552238805970149,0.0,11.360862619416677
jeasonlzy/ImagePicker,76.0,5.828947368421052,3.0,6.270328344182596,1.486842105263158,1.0,0.7744834158350383,23.07894736842105,0.0,115.56986494848267
apache/streampark,561.0,7.47415329768271,5.0,7.637767440117236,1.2816399286987523,1.0,0.6457289503034497,18.955436720142604,0.0,71.49857498477559
bingoogolapple/BGARefreshLayout-Android,162.0,5.148148148148148,3.0,5.570800339728644,1.4074074074074074,1.0,0.7522682516424986,9.796296296296296,1.0,42.536376670264765
brianway/java-learning,753.0,1.0823373173970783,1.0,1.1256765615273552,1.2868525896414342,1.0,0.5131772129698502,0.5962815405046481,0.0,2.922598484115282
alibaba/fastjson2,9831.0,2.846404231512562,2.0,4.814758491090321,1.1927576034991354,1.0,1.5486588672190493,276.17719458854646,0.0,20257.793897862455
apache/fory,1910.0,4.883769633507853,3.0,8.00439235295807,2.1089005235602096,1.0,4.13885172536503,46.05968586387434,0.0,315.82867227902443
bjmashibing/InternetArchitect,696.0,4.639367816091954,3.0,4.574637827680429,1.1580459770114941,1.0,0.6813179594813643,67.54166666666667,0.0,350.19629190742074
M66B/FairEmail,4248.0,4.931732580037664,3.0,8.40394979357024,1.2756591337099812,1.0,0.8131546145876837,33.51647834274953,0.0,506.3158237786423
mcxiaoke/android-volley,132.0,5.090909090909091,3.0,5.390767546441235,1.893939393939394,1.0,2.7580764836074865,15.818181818181818,0.0,94.16963888787103
camunda/camunda-bpm-platform,10746.0,6.3392890377815,4.0,7.839519696450346,1.6363297971338173,1.0,1.08609284092833,86.20956635026987,1.0,2097.6335070786854
ongakuer/CircleIndicator,45.0,6.511111111111111,5.0,5.141728672088186,1.6222222222222222,2.0,0.6838689696694591,8.511111111111111,1.0,22.812100280156567
grantland/android-autofittextview,8.0,5.375,4.0,5.1530157605591915,1.375,1.0,0.5175491695067657,40.75,1.5,107.67112625291624
aporter/coursera-android,572.0,4.195804195804196,4.0,3.6926750824532077,1.5227272727272727,1.0,0.6546406421260422,3.527972027972028,0.0,36.414825228270985
nining377/dolby_beta,185.0,4.145945945945946,4.0,5.498546971829023,1.454054054054054,1.0,0.8204567241437628,7.951351351351351,1.0,49.918333423211166
microsoft/malmo,278.0,7.0503597122302155,5.0,7.3546799766999165,2.143884892086331,2.0,2.716605311766015,12.848920863309353,1.0,30.403404157936436
mybatis/spring-boot-starter,175.0,4.537142857142857,4.0,6.407390027322604,1.2228571428571429,1.0,0.5158887623380959,16.177142857142858,0.0,153.05384651918607
zendesk/maxwell,312.0,6.108974358974359,4.0,7.196885462439225,1.6217948717948718,1.0,0.8086585193231679,32.13782051282051,0.0,157.68758108167208
LibrePDF/OpenPDF,1768.0,5.845022624434389,4.0,7.5344722283337875,1.8274886877828054,1.0,5.7397029697511215,91.4304298642534,1.0,595.9801092093732
JetBrains/fernflower,715.0,4.383216783216783,1.0,7.7653794813488535,1.2377622377622377,1.0,0.6324338514367843,33.485314685314684,0.0,405.39559577005
jboss-javassist/javassist,1110.0,3.3963963963963963,1.0,5.954560851768004,1.553153153153153,1.0,1.3544050177759617,43.90810810810811,0.0,313.8520304995921
jishenghua/jshERP,361.0,5.8448753462603875,3.0,9.954802445077924,1.3268698060941828,1.0,0.5411648005328835,1686.0138504155125,13.0,8282.610824111955
dromara/hmily,877.0,5.400228050171037,4.0,4.892044603696368,1.2223489167616877,1.0,0.576996198668531,10.61345496009122,0.0,56.20524562804601
ChadCSong/ShineButton,24.0,4.833333333333333,2.0,5.7002415407760045,1.625,1.0,0.8242255917447338,23.625,0.0,94.18197579801239
yhaolpz/FloatWindow,44.0,3.772727272727273,2.0,4.136415909341426,1.2727272727272727,1.0,0.5440432764778562,9.727272727272727,1.0,27.38219047446175
syncthing/syncthing-android,142.0,6.514084507042254,2.5,9.144029494542504,1.6901408450704225,1.0,1.1247259624727588,9.049295774647888,0.0,24.889921474161206
powermock/powermock,1267.0,3.366219415943173,2.0,3.9290784337888227,1.2423046566692975,1.0,0.6437280773748579,22.74427782162589,0.0,281.5587720840038
Jacksgong/JKeyboardPanelSwitch,50.0,5.2,3.0,5.066899385990914,1.3,1.0,0.46291004988627577,7.38,0.0,13.705190436398874
codingapi/tx-lcn,222.0,5.009009009009009,4.0,4.044985713291575,1.2117117117117118,1.0,0.6276060583499811,6.337837837837838,0.0,43.43777273619444
hugeterry/CoordinatorTabLayout,17.0,5.294117647058823,3.0,5.565122481607581,1.411764705882353,1.0,0.5072996561958923,9.411764705882353,0.0,32.75488288700139
jMonkeyEngine/jmonkeyengine,2515.0,7.65168986083499,5.0,8.231555412072815,1.4322067594433399,1.0,0.7003781375761993,68.40318091451292,1.0,450.18972009473833
googlesamples/mlkit,197.0,7.730964467005077,5.0,8.486706626906575,1.5279187817258884,1.0,0.6742208152049676,9.527918781725889,0.0,36.96931273247769
oddfar/campus-imaotai,218.0,6.339449541284404,5.0,5.741305080501828,1.4128440366972477,1.0,1.1695917533791738,20.376146788990827,1.0,78.43025478850834
bingoogolapple/BGABanner-Android,53.0,5.0,3.0,6.016004296234145,1.5849056603773586,2.0,0.6023659207386686,26.28301886792453,1.0,155.69501466235576
pedrovgs/AndroidWiFiADB,30.0,2.8666666666666667,2.0,3.1484351157616253,1.5,1.0,1.0747894741730137,12.133333333333333,0.0,23.720692746372652
lilishop/lilishop,1561.0,7.648302370275465,5.0,8.290244421301693,1.315823190262652,1.0,0.5758489647960989,13.66047405509289,0.0,93.97653843615328
JFormDesigner/FlatLaf,887.0,3.698985343855693,2.0,5.4910792714408805,3.549041713641488,2.0,4.2796722366451485,61.28072153325817,3.0,338.29965062370354
gh0stkey/HaE,96.0,4.541666666666667,2.0,5.152243592367088,1.6770833333333333,1.0,1.5794388854851134,13.052083333333334,0.0,39.74163130486631
lukas-krecan/ShedLock,430.0,6.027906976744186,5.0,4.654913216620001,2.097674418604651,2.0,1.9658492677804957,7.676744186046512,0.0,26.562766738191137
pqpo/SmartCropper,12.0,6.25,3.0,7.387027942155209,1.3333333333333333,1.0,0.49236596391733095,122.5,0.0,408.1208599957081
bitcoin-wallet/bitcoin-wallet,387.0,7.532299741602067,4.0,9.777624113174081,1.7131782945736433,1.0,1.1211148119156067,5.41343669250646,0.0,21.75117471243753
dinuscxj/LoadingDrawable,65.0,6.507692307692308,4.0,6.555348667603131,1.4461538461538461,1.0,0.531235859540316,15.830769230769231,1.0,27.99194595703447
DTStack/chunjun,1938.0,7.152218782249742,4.0,7.529946939270378,1.5448916408668731,1.0,0.7918644236768507,20.70485036119711,1.0,119.33554895504508
alibaba/Tangram-Android,574.0,5.219512195121951,3.0,7.129118504533606,1.6777003484320558,1.0,1.1435947765791323,23.21080139372822,0.0,121.15841023958048
qunarcorp/bistoury,1361.0,4.734019103600294,3.0,5.683031691146545,1.281410727406319,1.0,0.7302395313119664,21.41587068332109,1.0,119.18939024903268
code4craft/tiny-spring,106.0,3.0849056603773586,2.0,3.22525133617389,1.150943396226415,1.0,0.409237451858446,2.3679245283018866,0.0,6.314496506261057
camunda/camunda,17331.0,7.318619814205759,5.0,9.484462287997054,1.3806473948416134,1.0,1.059070925577113,30.30759909987883,1.0,241.3194468526461
Manabu-GT/ExpandableTextView,15.0,5.133333333333334,4.0,6.034030478007532,1.7333333333333334,1.0,1.0997835284835873,11.8,0.0,39.39760688888894
jetty/jetty.project,15166.0,5.594026111037848,3.0,6.558878473432445,1.6270605301331926,1.0,1.5308381702056595,25.498087828036397,0.0,247.90935686563535
oblac/jodd,728.0,3.98489010989011,3.0,4.467648309619279,1.4532967032967032,1.0,1.3649231669212998,12.949175824175825,0.0,59.228663265999494
rubensousa/ViewPagerCards,9.0,5.333333333333333,6.0,4.847679857416329,1.5555555555555556,2.0,0.5270462766947299,2.2222222222222223,0.0,3.70060055186242
Creators-of-Create/Create,2474.0,11.149151172190784,9.0,10.572453568167422,1.8043654001616816,2.0,1.2398088979306008,29.471705739692805,3.0,118.41126238668687
RipMeApp/ripme,320.0,5.0125,4.0,3.457738583648663,2.540625,2.0,1.2858914610221892,28.271875,4.0,94.41553168537791
tronprotocol/java-tron,1676.0,9.079355608591886,7.0,11.381693751772566,1.8156324582338903,1.0,2.036389903374043,82.70047732696898,1.0,1257.403126713318
knowm/XChange,4977.0,5.961824392204139,4.0,6.509187586595095,1.4860357645167772,1.0,0.8895245448683328,25.0042194092827,0.0,726.1790165031789
freeplane/freeplane,4108.0,4.564264849074975,3.0,6.374675098398334,1.5075462512171374,1.0,1.2289390653123762,45.90116845180136,1.0,507.0956598591284
luckybilly/CC,120.0,4.966666666666667,4.0,4.738423900879465,1.2583333333333333,1.0,0.5575431299340838,16.316666666666666,0.0,129.75924593169424
uber/NullAway,581.0,4.746987951807229,2.0,9.10151628414432,1.2030981067125646,1.0,0.4842954772904611,57.62994836488812,0.0,358.7278226688327
orhanobut/hawk,26.0,3.6153846153846154,2.0,4.243365862868043,1.0384615384615385,1.0,0.196116135138184,12.961538461538462,1.0,25.52407611527715
xcltapestry/XCL-Charts,327.0,7.740061162079511,3.0,9.806237091046611,2.1773700305810397,1.0,1.5544439936930912,49.042813455657495,4.0,157.7981295678997
oldmanpushcart/greys-anatomy,240.0,4.066666666666666,3.0,4.3193315253245474,1.1541666666666666,1.0,0.5461766436610893,6.770833333333333,0.0,21.886584400232657
jbloch/effective-java-3e-source-code,202.0,1.1287128712871286,1.0,1.080476828003917,1.188118811881188,1.0,0.6573408104152573,1.3267326732673268,0.0,3.4787454446221537
BoltsFramework/Bolts-Android,158.0,2.132911392405063,1.0,3.2635887994616133,1.0822784810126582,1.0,0.40640085437710677,19.0126582278481,0.0,150.34724085389553
mouredev/hello-java,55.0,0.6363636363636364,0.0,1.0067114847204304,1.3272727272727274,1.0,0.7711114022064481,0.4727272727272727,0.0,2.0624917100129285
awaitility/awaitility,170.0,3.176470588235294,1.0,4.559083450367393,1.1941176470588235,1.0,0.5888214969819294,18.58235294117647,0.0,123.72993464864808
lcodecorex/TwinklingRefreshLayout,151.0,4.28476821192053,2.0,4.778252795661762,1.3708609271523178,1.0,0.6594532486814119,36.271523178807946,0.0,214.68494540527163
JeremyLiao/LiveEventBus,308.0,3.1720779220779223,2.0,3.447077726690135,1.1103896103896105,1.0,0.3709603403244864,3.8214285714285716,0.0,16.551486994558456
makovkastar/FloatingActionButton,27.0,5.666666666666667,3.0,7.620821679905854,1.8148148148148149,2.0,1.2101187811068235,37.592592592592595,1.0,182.60007988439972
Yalantis/Phoenix,24.0,4.333333333333333,2.5,4.824454613615987,1.6666666666666667,1.0,0.9630868246861536,7.541666666666667,0.0,19.167407043041145
Piasy/BigImageViewer,84.0,4.607142857142857,3.0,4.817182741988039,1.2857142857142858,1.0,0.5280431839639718,12.80952380952381,1.0,61.28827325292111
fishercoder1534/Leetcode,5146.0,1.5516906335017489,1.0,1.9557172568210135,1.0003886513797124,1.0,0.019712327109847574,0.2876020209871745,0.0,7.3904614937209985
Dimezis/BlurView,30.0,5.9,3.5,5.683308895353129,1.5,1.0,0.7310832774866962,7.0,1.0,14.20296229421998
pingfangushi/screw,136.0,4.985294117647059,3.0,4.465481259149678,1.3529411764705883,1.0,0.7937665648521132,5.242647058823529,0.0,9.678916624046854
mercyblitz/tech-weekly,81.0,2.802469135802469,2.0,3.4074174718047825,1.0246913580246915,1.0,0.15614965913950216,2.123456790123457,0.0,9.841725859890355
rovo89/XposedInstaller,203.0,4.896551724137931,2.0,6.770212709342087,1.4187192118226601,1.0,0.8542522264016916,8.517241379310345,0.0,29.794900358984986
qstumn/BadgeView,35.0,4.3428571428571425,2.0,5.351980706149042,1.3142857142857143,1.0,0.5826626797035551,49.885714285714286,0.0,220.93860891107968
zzhoujay/RichText,132.0,4.2727272727272725,2.0,5.84153450127894,1.446969696969697,1.0,0.8499159719525572,10.545454545454545,0.0,45.941609744312196
google/bundletool,882.0,9.420634920634921,7.0,8.703786306986718,1.2653061224489797,1.0,1.191112742632092,83.3219954648526,6.0,532.8484722555907
shuzijun/leetcode-editor,301.0,6.325581395348837,4.0,6.042100358665523,1.7375415282392026,1.0,1.1751110312517947,20.15282392026578,0.0,113.55097196266337
binIoter/GuideView,35.0,3.742857142857143,2.0,4.500606868509395,1.3714285714285714,1.0,0.7310634592924236,8.228571428571428,1.0,35.2754586531951
linyiqun/DataMiningAlgorithm,126.0,2.2936507936507935,2.0,2.2629801954677737,1.0873015873015872,1.0,0.3582142659323612,9.96031746031746,0.0,36.26489228852629
promeG/TinyPinyin,65.0,2.0615384615384613,1.0,2.952101598209968,1.0923076923076922,1.0,0.34109552012032324,8.753846153846155,0.0,57.79868909878892
JoanZapata/android-iconify,43.0,3.511627906976744,3.0,3.7248975251053533,1.2325581395348837,1.0,0.4274625743754584,5.186046511627907,1.0,15.308347884411502
VaughnVernon/IDDD_Samples,651.0,4.445468509984639,3.0,5.200416275069416,1.6236559139784945,1.0,0.9928945245126889,27.327188940092167,5.0,93.39131329029368
sofastack/sofa-rpc,1537.0,5.180221210149642,3.0,5.495090062481616,1.3253090435914119,1.0,0.6288141318168566,24.467143786597266,0.0,128.27856293054907
rengwuxian/RxJavaSamples,53.0,4.547169811320755,3.0,5.372887913245714,1.3962264150943395,1.0,0.7426465833425498,1.6037735849056605,0.0,3.799491983458545
emanuele-f/PCAPdroid,253.0,9.359683794466402,6.0,11.965603609550465,1.5612648221343874,1.0,0.8870774094658207,88.3913043478261,0.0,673.8590600275613
amirzaidi/Launcher3,990.0,7.026262626262627,3.0,10.661693389749324,1.4505050505050505,1.0,0.8138554634230369,63.68080808080808,0.0,728.6932325985592
shopizer-ecommerce/shopizer,1233.0,7.902676399026764,4.0,9.63187354365412,1.6496350364963503,1.0,0.9322166432435535,34.145174371451745,2.0,130.93919295402313
bluelinelabs/Conductor,86.0,5.476744186046512,3.0,6.20194797517123,1.3488372093023255,1.0,0.6645200277682093,71.33720930232558,0.0,406.33864782570987
databricks/learning-spark,133.0,2.827067669172932,2.0,3.4542711334763534,1.0150375939849625,1.0,0.12216248531529499,1.7969924812030076,0.0,12.091669683496635
Exrick/xboot,347.0,7.36599423631124,6.0,6.80498770071652,1.2103746397694524,1.0,0.5257602568459311,2.6685878962536025,0.0,9.37572927538368
RikkaApps/Sui,89.0,4.955056179775281,3.0,5.7126456861461605,1.1573033707865168,1.0,0.39597051096854485,14.55056179775281,1.0,66.21933445273076
JavaNoober/BackgroundLibrary,119.0,4.7899159663865545,4.0,4.829067969132928,1.2100840336134453,1.0,0.4090905494194043,34.1764705882353,0.0,222.0866622365465
alibaba/jstorm,3956.0,5.599848331648129,4.0,6.672765939752825,1.5518200202224468,1.0,2.0111180791180185,42.374115267947424,1.0,526.0125320714164
ZHENFENG13/My-Blog,58.0,4.758620689655173,3.0,5.798700231941233,1.0517241379310345,1.0,0.3939192985791677,29.551724137931036,5.0,62.48541511615614
vipulasri/Timeline-View,2.0,9.0,9.0,8.48528137423857,1.5,1.5,0.7071067811865476,453.5,453.5,639.9316369738256
react-native-share/react-native-share,41.0,5.560975609756097,3.0,4.91451310145677,2.073170731707317,2.0,0.905269128558989,8.609756097560975,8.0,11.370747664029151
wendux/DSBridge-Android,47.0,2.978723404255319,2.0,3.8981007733539856,1.1063829787234043,1.0,0.31166052833390556,15.97872340425532,0.0,72.19041528627217
NotHarshhaa/DevOps-Projects,142.0,5.774647887323944,5.0,4.395991672300889,1.1901408450704225,1.0,0.5182225293742581,22.753521126760564,0.0,132.47835025160177
yacy/yacy_search_server,1541.0,5.6521739130434785,4.0,6.947837429470986,1.3679428942245295,1.0,0.7595181225981343,46.8105126541207,0.0,301.3402041160208
watabou/pixel-dungeon,839.0,5.174016686531585,3.0,6.646243000283265,2.575685339690107,2.0,1.6294368402561248,12.423122765196663,1.0,61.68793965652645
yanzhenjie/AndServer,214.0,5.0233644859813085,3.0,6.298104334206796,1.5420560747663552,1.0,1.1929399028720318,48.05140186915888,1.0,244.82167923294435
spotbugs/spotbugs,5342.0,4.103332085361288,2.0,7.7899661420127755,1.3781355297641333,1.0,0.8840433896728568,25.68307749906402,0.0,366.0095165368075
uncle-novel/uncle-novel,269.0,7.289962825278811,5.0,8.771430664044221,1.657992565055762,1.0,0.8475938639191948,10.41635687732342,0.0,35.715572507156516
RoaringBitmap/RoaringBitmap,646.0,5.335913312693498,4.0,4.573280472576086,1.1362229102167183,1.0,0.45920791916592185,258.0216718266254,0.0,1862.6577418021527
MovingBlocks/Terasology,2823.0,6.164718384697131,4.0,7.87815624601859,1.4569606801275239,1.0,0.8806367941609945,25.273467941905775,0.0,171.62746324077978
aurelhubert/ahbottomnavigation,46.0,5.108695652173913,2.0,7.540198231610404,1.173913043478261,1.0,0.38322304651683275,57.47826086956522,0.0,313.3104771188857
MiguelCatalan/MaterialSearchView,41.0,4.048780487804878,2.0,6.280729334687952,1.3170731707317074,1.0,0.5214894241614062,22.658536585365855,1.0,132.52237730966377
JCTools/JCTools,990.0,4.5,3.0,5.193281418409635,4.271717171717172,3.0,3.389734708818067,22.47070707070707,0.0,87.55511134857245
timehop/sticky-headers-recyclerview,29.0,4.620689655172414,2.0,4.945515956785272,1.2758620689655173,1.0,0.5275652785700641,3.2413793103448274,0.0,6.679687612529887
happydog-intj/CircleProgress,25.0,5.76,6.0,4.215843134336635,1.68,2.0,0.6904105059069326,85.76,1.0,244.34082753400014
FCL-Team/FoldCraftLauncher,2008.0,5.450697211155378,3.0,6.780607735853467,1.7116533864541832,1.0,1.5358281047995779,50.43276892430279,1.0,868.58900204369
sofastack/sofa-jraft,1443.0,5.905058905058905,3.0,7.944851221778475,1.4670824670824671,1.0,1.088072522844767,76.3090783090783,1.0,318.4635924939566
blossom-editor/blossom,435.0,5.609195402298851,3.0,6.26407414764287,1.342528735632184,1.0,0.6685206489281603,6.977011494252873,0.0,26.820265831102784
rbmonster/learning-note,658.0,2.1914893617021276,2.0,2.412509364001206,1.1732522796352585,1.0,0.5465391878894915,2.893617021276596,0.0,21.74959728424
sunfusheng/MarqueeView,22.0,5.409090909090909,4.0,4.8859281996663,1.3636363636363635,1.0,0.49236596391733095,5.454545454545454,0.0,12.08591180131909
mcxtzhang/SwipeDelMenuLayout,40.0,3.1,2.0,3.3420399113761,1.25,1.0,0.4385290096535146,5.2,0.0,28.599085515234442
tchiotludo/akhq,301.0,8.20265780730897,6.0,7.931086069754078,1.2956810631229236,1.0,0.5313015006631038,29.425249169435215,0.0,148.76668050010744
zhpanvip/BannerViewPager,73.0,5.410958904109589,3.0,7.199219896856025,1.4109589041095891,1.0,0.7233336489699036,47.821917808219176,0.0,227.59108936287913
helidon-io/helidon,7007.0,5.459968602825746,4.0,5.404300964174267,1.3866133866133865,1.0,1.0933886606773424,34.00156985871271,1.0,362.3068343524431
mpusher/mpush,398.0,4.693467336683417,3.0,5.267313544637327,1.3442211055276383,1.0,0.6951463766677064,24.565326633165828,1.0,171.61429280506098
lygttpod/SuperTextView,86.0,3.046511627906977,2.0,5.846883487091897,1.1627906976744187,1.0,0.40177444993221145,141.67441860465115,0.0,1033.994008878541
portfolio-performance/portfolio,2700.0,7.573333333333333,5.0,8.793469906971684,1.405925925925926,1.0,0.854581442844789,86.8225925925926,1.0,776.5275905810587
apache/kylin,4763.0,7.842536216670166,5.0,9.707761566985086,1.497165651900063,1.0,0.8269799191681758,137.83896703758137,1.0,5220.822382995359
CameraKit/blurkit-android,10.0,6.1,5.0,5.6460408940936455,1.5,1.0,0.7071067811865476,30.3,0.0,90.00253082861366
Ereza/CustomActivityOnCrash,15.0,5.4,4.0,4.7629522657396315,1.3333333333333333,1.0,0.48795003647426666,32.333333333333336,0.0,80.05860948318396
yanzhenjie/NoHttp,228.0,4.456140350877193,3.0,4.741122659067216,1.5,1.0,0.8047217485013147,45.64912280701754,1.0,302.1427728698223
Netflix/maestro,1109.0,8.445446348061317,6.0,8.079364313561026,1.6131650135256987,1.0,0.8835887352557584,27.503155996393147,0.0,369.6410680223872
jtablesaw/tablesaw,765.0,6.172549019607843,4.0,6.522536799056145,1.284967320261438,1.0,0.6009123998399619,108.52941176470588,1.0,478.85400472169414
Atmosphere/atmosphere,1522.0,5.45335085413929,4.0,5.919090006303709,1.1892247043363995,1.0,0.5707667456526156,31.028252299605782,1.0,376.21044772365195
undertow-io/undertow,3187.0,5.231565735801694,3.0,6.375100272145162,1.2431754000627548,1.0,0.723244039927359,37.168497019140254,0.0,515.4934588584949
roboguice/roboguice,3335.0,4.609295352323838,3.0,6.556704620320162,1.4173913043478261,1.0,1.5900288528683237,7.127736131934033,0.0,70.39808305133656
DependencyTrack/dependency-track,729.0,9.05761316872428,6.0,10.361036230403714,1.5185185185185186,1.0,0.7262730392025629,112.69684499314128,1.0,1544.5502937405045
coderbruis/JavaSourceCodeLearning,317.0,2.854889589905363,2.0,2.962489609625344,1.2586750788643533,1.0,0.473301906530148,3.138801261829653,0.0,9.482477635237704
lihangleo2/ShadowLayout,75.0,4.213333333333333,2.0,5.8938661044901295,1.16,1.0,0.36907481113754737,29.773333333333333,0.0,126.54265100163867
andOTP/andOTP,166.0,6.108433734939759,3.0,8.453813266453619,1.5,1.0,0.983192080250175,41.41566265060241,0.0,339.3298414948973
stfalcon-studio/ChatKit,108.0,5.768518518518518,3.0,6.546178854704834,2.8981481481481484,2.0,4.831632170994697,35.48148148148148,0.0,135.5428325915597
HelloWorld521/Java,124.0,3.806451612903226,2.0,4.101709775074349,1.4193548387096775,1.0,0.8467707591752816,5.096774193548387,1.0,13.849022949798448
ethanhua/Skeleton,33.0,3.727272727272727,3.0,3.4028731176089204,1.2424242424242424,1.0,0.5018903659106632,4.606060606060606,0.0,14.506333517509244
DataLinkDC/dinky,1373.0,6.998543335761107,5.0,7.903665472787754,1.3627093954843408,1.0,0.7078128762743893,24.959941733430444,0.0,108.07359951956877
OpenHFT/Chronicle-Queue,528.0,5.028409090909091,3.0,5.822904109202266,1.5852272727272727,1.0,0.8151375860015732,169.34469696969697,0.0,2155.0826033051726
willowtreeapps/spruce-android,122.0,4.860655737704918,3.0,6.094728210769421,1.3688524590163935,1.0,0.7518662144943311,5.352459016393443,0.0,30.992113667927605
liuyubobobo/Play-with-Algorithms,131.0,2.9083969465648853,2.0,2.2953142291311974,1.0076335877862594,1.0,0.08737040566610378,5.351145038167939,0.0,16.27689427195313
grpc-ecosystem/grpc-spring,418.0,6.600478468899522,6.0,5.240563039365072,1.4784688995215312,1.0,1.1466834880699275,5.368421052631579,0.0,24.048973971038755
dromara/liteflow,1943.0,4.604734945959856,3.0,4.416080789091883,1.802367472979928,2.0,0.6329882335581077,15.394750386001029,0.0,124.2284493770701
ByteLegend/ByteLegend,295.0,6.979661016949152,7.0,2.8163021336193483,1.0033898305084745,1.0,0.058222250973958195,727.8440677966101,20.0,2317.1833423941903
IrisShaders/Iris,932.0,6.145922746781116,4.0,7.252256547707598,1.3122317596566524,1.0,0.8671970217193798,22.951716738197426,0.0,177.6904670208545
FasterXML/jackson-databind,5992.0,3.753170894526035,2.0,5.74312329282324,1.7456608811749,1.0,1.981907279663422,23.622162883845128,0.0,294.27540578705896
dingjikerbo/Android-BluetoothKit,241.0,4.074688796680498,2.0,5.431641710715306,1.2406639004149378,1.0,0.5084350735997568,18.70124481327801,0.0,75.06648413313795
ryanhoo/StylishMusicPlayer,194.0,5.025773195876289,3.0,5.7921114542584915,1.309278350515464,1.0,0.6496044989230748,13.216494845360824,0.0,40.4069267144921
microservices-patterns/ftgo-application,367.0,5.316076294277929,3.0,5.509389687288758,1.1907356948228882,1.0,0.6415667753396104,8.217983651226158,0.0,31.12545394616636
1024-lab/smart-admin,573.0,6.357766143106457,4.0,5.856330317815858,1.2268760907504364,1.0,0.43554103522046556,3.7923211169284468,0.0,19.174679463815302
springdoc/springdoc-openapi,3786.0,3.960908610670893,3.0,4.819824058639783,1.3481246698362388,1.0,0.6801918458795385,9.08716323296355,0.0,105.56103775155134
Haleydu/Cimoc,605.0,5.8661157024793384,3.0,7.159969127063193,1.5041322314049588,1.0,0.9395994544505587,23.269421487603307,0.0,77.93550020719417
apache/tika,2556.0,6.153755868544601,4.0,6.6908990951904475,1.5093896713615023,1.0,1.7759840190620317,31.768388106416275,1.0,186.599483060846
Mojang/brigadier,85.0,6.635294117647059,5.0,5.437626974595255,1.1529411764705881,1.0,0.393575864077453,44.55294117647059,0.0,231.11296484837976
linkedin/databus,1516.0,5.412269129287599,3.0,7.69000602102685,1.3548812664907652,1.0,0.7981306040621254,46.73482849604222,0.0,228.17782915276464
networknt/light-4j,1291.0,4.652207591014717,3.0,5.304001795365897,1.1665375677769172,1.0,0.5741150405529527,24.618900077459333,0.0,128.18811424916987
